ID,projectID,projectName,duration,field,views,appreciations,comments,pic,color,ownerID,ownerName,ownerDuration,ownerFollowings,ownerFollowers,ownerViews,ownerAppreciations,ownerComments
0,21573095,HOYO drill,1781,Industrial Design,40490,4077,190,https://mir-s3-cdn-cf.behance.net/projects/404/193fc221573095.Y3JvcCw2NTQsNTEyLDM1NCwx.png,"[{'r': 193, 'g': 196, 'b': 200}]",1496761,pascalruelle,2617,238,9257,440766,26001,68
1,1176939,I.D. SKETCHING & MARKER RENDERING,3128,Drawing,15341,1081,33,https://mir-s3-cdn-cf.behance.net/projects/404/7c38621176939.Y3JvcCw0MDUwMCwzMTcwMCwwLDA.jpg,"[{'r': 253, 'g': 253, 'b': 254}]",382147,begumtomruk,3128,1081,1875,57644,2998,46
2,64672321,Nautilus,504,Industrial Design,7450,1011,40,https://mir-s3-cdn-cf.behance.net/projects/404/f821ca64672321.Y3JvcCw4NzgsNjg3LDIyNSwzMA.jpg,"[{'r': 20, 'g': 41, 'b': 46}]",304397,alexanderkaula,3187,270,707,16900,1641,26
3,53335009,Design sketches Summer 2017,870,Industrial Design,9370,886,16,https://mir-s3-cdn-cf.behance.net/projects/404/76897e53335009.Y3JvcCwxMTM2LDg4OSwyMzUsMTAz.jpg,"[{'r': 218, 'g': 218, 'b': 218}]",4325761,filipchaeder,2147,5,4393,70798,6042,2
4,4874959,PANASONIC - Elisa,2617,Industrial Design,11955,776,23,https://mir-s3-cdn-cf.behance.net/projects/404/4874959.546461d82b28d.jpg,"[{'r': 14, 'g': 14, 'b': 14}]",1496761,pascalruelle,2617,238,9257,440766,26001,68
5,37775665,DESIGN SKETCHBOOK 2016,1238,Industrial Design,17344,766,14,https://mir-s3-cdn-cf.behance.net/projects/404/54895137775665.Y3JvcCw0ODMsMzc4LDEwNiw0NTk.jpg,"[{'r': 248, 'g': 248, 'b': 248}]",386257,msaninm,3126,481,2997,118591,8883,46
6,34983993,Skil Power Drill,761,Industrial Design,2722,400,21,https://mir-s3-cdn-cf.behance.net/projects/404/6a017f34983993.Y3JvcCwxMTYwLDkwOCwwLDA.jpg,"[{'r': 41, 'g': 41, 'b': 41}]",2591371,jacobstanton,2370,275,548,12653,1428,32
7,24969837,POC Screw Driver,1663,Branding,3710,374,10,https://mir-s3-cdn-cf.behance.net/projects/404/8087c124969837.Y3JvcCwyODQ3LDIyMjgsMCww.jpg,"[{'r': 209, 'g': 209, 'b': 209}]",12154301,daureb01dfd9,1686,86,764,22850,1446,4
8,264796,DCI Digitrack F2 Drill-Head Locator,3749,Industrial Design,8660,366,8,https://mir-s3-cdn-cf.behance.net/projects/404/24d2a7264796.Y3JvcCw1NjcsNDQ0LDIyMywzOQ.jpg,"[{'r': 98, 'g': 111, 'b': 134}]",76255,Timothy,4127,57,4051,135203,8297,16
9,14229349,Porter Cable Power Tools,2033,Branding,6115,353,26,https://mir-s3-cdn-cf.behance.net/projects/404/14229349.548536c39b751.jpg,"[{'r': 36, 'g': 36, 'b': 35}]",160508,jimtirone,3492,90,1675,95190,4588,50
10,25806123,Resqtec S1,1634,Branding,5556,349,11,https://mir-s3-cdn-cf.behance.net/projects/404/fe44b425806123.5541fae0f2d7a.png,"[{'r': 49, 'g': 45, 'b': 38}]",12947431,enginguzel,1652,37,237,7947,447,2
11,9847833,Auto revolver drill,2287,Industrial Design,4970,344,13,https://mir-s3-cdn-cf.behance.net/projects/404/9847833.547ece93f0c4a.jpg,"[{'r': 250, 'g': 250, 'b': 250}]",3074269,junhoyoon,2292,55,280,12007,627,0
12,66490385,NEW DRILL DESIGN,501,Industrial Design,2224,271,8,https://mir-s3-cdn-cf.behance.net/projects/404/646f4f66490385.Y3JvcCwxOTYxLDE1MzQsMTAwOSwzMzA.jpg,"[{'r': 43, 'g': 43, 'b': 43}]",74222937,yhsdesign,904,286,152,4350,490,19
13,25357767,FREE 3D model cordless drill,1649,Graphic Design,5086,250,6,https://mir-s3-cdn-cf.behance.net/projects/404/110aef25357767.Y3JvcCw5OTksNzgyLDAsMjM4OA.jpg,"[{'r': 24, 'g': 24, 'b': 24}]",2236501,scropin,2435,216,2247,62822,5348,106
14,7483395,RADR- power drill for radial surfaces,2418,Industrial Design,3577,231,7,https://mir-s3-cdn-cf.behance.net/projects/404/7483395.54722ab2b1a1d.jpg,"[{'r': 22, 'g': 22, 'b': 22}]",1660403,abhianupdesign,2573,129,376,13889,864,9
15,25852017,Design Portfolio,1490,Graphic Design,5944,221,11,https://mir-s3-cdn-cf.behance.net/projects/404/be842c25852017.5afcc579c6ebf.jpg,"[{'r': 250, 'g': 250, 'b': 250}]",2314525,ALGREEN,2419,561,374,19823,938,189
16,26602063,MAG : electric drill,1606,Industrial Design,3414,197,1,https://mir-s3-cdn-cf.behance.net/projects/404/7ae12e26602063.5565f788b9246.jpg,"[{'r': 207, 'g': 207, 'b': 207}]",5298315,hnsc,2050,35,295,8796,660,1
17,45439109,BLACK+DECKER - 20v Compact Drill Family,1064,Industrial Design,2449,170,7,https://mir-s3-cdn-cf.behance.net/projects/404/ca6bcb45439109.Y3JvcCwyMDcyLDE2MjIsMTU4LDIxNA.png,"[{'r': 100, 'g': 96, 'b': 88}]",7569715,joe_cooper,1886,290,1236,31434,2563,8
18,16992013,POWER TOOLS / Strumenti da lavoro,1980,Industrial Design,2272,165,6,https://mir-s3-cdn-cf.behance.net/projects/404/16992013.548bcc835a096.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",1101444,giulia-agnoletto,2736,171,652,24436,1830,16
19,20112903,Ryobi - Power Tools for Apartment Living,1847,Industrial Design,1472,156,8,https://mir-s3-cdn-cf.behance.net/projects/404/20112903.5428c8834486d.jpg,"[{'r': 241, 'g': 241, 'b': 237}]",2344769,jstough,2413,9,192,5296,347,0
20,28103993,Ryobi Power Tool Concept,1551,Industrial Design,2738,138,4,https://mir-s3-cdn-cf.behance.net/projects/404/6c4a4728103993.55e0f9b869252.jpg,"[{'r': 116, 'g': 116, 'b': 116}]",1553051,britleek,2602,90,619,19043,848,12
21,15952539,Portfolio 2014,2020,Branding,2794,137,7,https://mir-s3-cdn-cf.behance.net/projects/404/15952539.548a4c8275088.jpg,"[{'r': 235, 'g': 235, 'b': 235}]",2344769,jstough,2413,9,192,5296,347,0
22,59921893,3D Drill Visualization Render,673,Industrial Design,3786,126,4,https://mir-s3-cdn-cf.behance.net/projects/404/28afd659921893.Y3JvcCwxMzg0LDEwODMsMjcwLDA.png,"[{'r': 229, 'g': 169, 'b': 99}]",5132003,jeremylwande,2068,122,124,16849,401,23
23,30458541,FREE 3D scene corded drill,1462,Digital Art,2034,122,5,https://mir-s3-cdn-cf.behance.net/projects/404/10eccb30458541.Y3JvcCwxMDkyLDg1NCwwLDI3.png,"[{'r': 255, 'g': 255, 'b': 255}]",2236501,scropin,2435,216,2247,62822,5348,106
24,40907509,Codeless Drill,1185,Industrial Design,1991,119,4,https://mir-s3-cdn-cf.behance.net/projects/404/86576140907509.Y3JvcCwxMjc3LDk5OSw2NiwxMTA.jpg,"[{'r': 14, 'g': 15, 'b': 16}]",3442707,TaeheonKim,2238,186,251,7967,663,5
25,42667381,Caburé G-26,1135,Industrial Design,1128,115,7,https://mir-s3-cdn-cf.behance.net/projects/404/5ab1bb42667381.Y3JvcCw0MTA4LDMyMTMsOTM1LDgx.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",15838137,ipedraza,1551,128,104,3530,257,11
26,55595535,Electrolux Power Drill,802,Industrial Design,1164,114,2,https://mir-s3-cdn-cf.behance.net/projects/404/152dd055595535.Y3JvcCwzMTI1LDI0NDYsMCwxMTU.jpg,"[{'r': 251, 'g': 251, 'b': 251}]",69444093,akao09197fd2,942,214,125,5677,617,12
27,6109319,Bosch hand drill,2516,Digital Art,1702,114,3,https://mir-s3-cdn-cf.behance.net/projects/404/6109319.546ad06a22568.jpg,"[{'r': 150, 'g': 171, 'b': 159}]",539966,anandshetye,3021,154,99,3213,168,156
28,31161083,SolidWorks projects,1438,Industrial Design,556,107,6,https://mir-s3-cdn-cf.behance.net/projects/404/05b19731161083.Y3JvcCwxNDI2LDExMTUsMTMwLDcz.jpg,"[{'r': 253, 'g': 253, 'b': 253}]",6174957,katarzynage8b8,1960,84,382,11870,3323,465
29,42534263,Porter Cable Brushless,887,Branding,1268,93,0,https://mir-s3-cdn-cf.behance.net/projects/404/a20d0b42534263.Y3JvcCwxMTI1LDg4MSwxMjIsNDky.png,"[{'r': 255, 'g': 255, 'b': 254}]",160508,jimtirone,3492,90,1675,95190,4588,50
30,22146979,Husqvarna Drill,1490,Industrial Design,1265,91,4,https://mir-s3-cdn-cf.behance.net/projects/404/db35ad22146979.54fcbcf49a508.jpg,"[{'r': 255, 'g': 104, 'b': 27}]",2314525,ALGREEN,2419,561,374,19823,938,189
31,14640447,Woodpecker Drill,2032,Industrial Design,1249,90,2,https://mir-s3-cdn-cf.behance.net/projects/404/14640447.5485d1df5fbc2.jpg,"[{'r': 248, 'g': 248, 'b': 247}]",2480821,kabir-singh,2390,225,105,6372,362,1
32,12996335,Louis Vuitton + Drill,2139,Industrial Design,905,89,3,https://mir-s3-cdn-cf.behance.net/projects/404/12996335.548371992bcab.jpg,"[{'r': 235, 'g': 235, 'b': 235}]",300622,avndsouza,3192,86,119,2896,231,1
33,14822755,Bostitch Work,1774,Industrial Design,1294,89,4,https://mir-s3-cdn-cf.behance.net/projects/404/14822755.5488dba77519b.jpg,"[{'r': 255, 'g': 175, 'b': 0}]",792747,Tylan,2873,214,434,11378,721,9
34,36469441,Bosch SenSo- power tool,1273,Industrial Design,1307,89,3,https://mir-s3-cdn-cf.behance.net/projects/404/3ac8e636469441.Y3JvcCwxMjcxLDk5NSwwLDA.jpg,"[{'r': 18, 'g': 19, 'b': 18}]",9478619,ID_Carmen,1811,256,70,1465,98,3
35,34734961,Model Making- Hand drill,1323,Crafts,702,85,4,https://mir-s3-cdn-cf.behance.net/projects/404/e2da6d34734961.Y3JvcCw5NTgsNzQ5LDIwNiw0OQ.jpg,"[{'r': 239, 'g': 160, 'b': 98}]",9000605,kristinfrancis,1829,312,149,5765,531,34
36,7518451,Orthos Drill,2416,Engineering,736,63,2,https://mir-s3-cdn-cf.behance.net/projects/404/7518451.54725aca3dec2.jpg,"[{'r': 244, 'g': 244, 'b': 244}]",942150,lucaharrellb441,2802,51,87,4312,146,1
37,21622363,KD Group - Various Projects,1674,Engineering,972,62,16,https://mir-s3-cdn-cf.behance.net/projects/404/21622363.547631dc6d4e0.jpg,"[{'r': 251, 'g': 251, 'b': 251}]",89179,julienbergignat,3965,2491,13624,236032,11607,679
38,20034045,Mac One Drill for MAC ALLISTER,1776,Branding,935,59,1,https://mir-s3-cdn-cf.behance.net/projects/404/20034045.54805355d5cfc.jpg,"[{'r': 245, 'g': 243, 'b': 236}]",4269837,kingfisher_design,2153,52,583,37804,1763,1
39,23893373,Madras Crocodile Bank Trust - DesignEarth,1700,Creative Direction,850,57,1,https://mir-s3-cdn-cf.behance.net/projects/404/0b0b6c23893373.Y3JvcCw0MDQwMCwzMTYwMCwwLDA.jpg,"[{'r': 35, 'g': 40, 'b': 21}]",11517229,Karan_Kumar,1714,224,187,8034,599,16
40,14599721,Hilti Compact Hammer Drill,2033,Industrial Design,1265,54,0,https://mir-s3-cdn-cf.behance.net/projects/404/14599721.5485bd013f7cc.jpg,"[{'r': 222, 'g': 225, 'b': 222}]",2480821,kabir-singh,2390,225,105,6372,362,1
41,54436843,Cordless Drill Concept Design X 2017,838,Industrial Design,469,52,2,https://mir-s3-cdn-cf.behance.net/projects/404/9abe7154436843.Y3JvcCw5MjEsNzIxLDE1OSwzNg.jpg,"[{'r': 44, 'g': 47, 'b': 44}]",153838,FKAYA,3524,650,386,31439,2898,95
42,44076817,Concept Cordless Drill Design 2016,1096,Industrial Design,465,49,0,https://mir-s3-cdn-cf.behance.net/projects/404/3809b544076817.Y3JvcCw3MjYsNTY4LDcwLDU5.jpeg,"[{'r': 7, 'g': 10, 'b': 47}]",153838,FKAYA,3524,650,386,31439,2898,95
43,25986877,Husqvarna Drill Stand 900,1627,Engineering,1202,48,2,https://mir-s3-cdn-cf.behance.net/projects/404/b5212325986877.554a672e4d5c8.jpg,"[{'r': 254, 'g': 255, 'b': 255}]",936778,edmartin,2804,59,1019,35238,1687,11
44,32761453,DeWalt Project,1378,Drawing,795,48,3,https://mir-s3-cdn-cf.behance.net/projects/404/25916c32761453.Y3JvcCw5OTIsNzc2LDEyNCwyNA.jpg,"[{'r': 254, 'g': 254, 'b': 253}]",8285739,danielsillustration,1842,34,1028,65912,3429,0
45,34208187,Dyson Alfresco: Chainsaw,1338,Graphic Design,1127,48,2,https://mir-s3-cdn-cf.behance.net/projects/404/7bec0a34208187.Y3JvcCw2MzQsNDk2LDYyLDE.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",4214481,kylelaidlaw,2157,51,62,3373,162,0
46,54865717,Loka drill,824,Industrial Design,1193,48,3,https://mir-s3-cdn-cf.behance.net/projects/404/a9c51754865717.Y3JvcCwxMDA5LDc5MCwyMTQsMA.png,"[{'r': 39, 'g': 39, 'b': 39}]",16144459,vikakhlopo88e3,1542,18,20,1912,95,7
47,69522693,BLACK + DECKER 20V AUTOSENSE DRILL/DRIVER,418,Industrial Design,403,46,0,https://mir-s3-cdn-cf.behance.net/projects/404/37043569522693.Y3JvcCwyMTY1LDE2OTMsMzkxLDMyNg.png,"[{'r': 16, 'g': 16, 'b': 17}]",196951461,davidmille3489,424,1,180,3355,319,0
48,21851673,FURADEIRA E PARAFUSADEIRA COM BATERIA,1779,Industrial Design,491,42,0,https://mir-s3-cdn-cf.behance.net/projects/404/21851673.5482109b85576.jpg,"[{'r': 233, 'g': 248, 'b': 255}]",4398927,leandrots,2140,1211,203,7092,553,25
49,8175069,Drill,2378,Illustration,943,42,3,https://mir-s3-cdn-cf.behance.net/projects/404/8175069.5475e8aa1d1e8.jpg,"[{'r': 255, 'g': 0, 'b': 0}]",2489733,kkk-,2388,311,2288,41646,3548,31
50,9745261,Drill,2293,Industrial Design,999,42,1,https://mir-s3-cdn-cf.behance.net/projects/404/9745261.547e3cb9cf961.jpg,"[{'r': 252, 'g': 252, 'b': 253}]",1546231,BGD,2603,70,820,33878,2155,3
51,34639433,Sony Household Powertool Station,1326,Industrial Design,587,40,1,https://mir-s3-cdn-cf.behance.net/projects/404/d9fbfa34639433.Y3JvcCw0MDUwMCwzMTcwMCwwLDA.jpg,"[{'r': 33, 'g': 32, 'b': 30}]",14041901,Augustzheng,1610,37,465,11001,1044,1
52,25044395,Select - Cordless Drill,1660,Engineering,729,39,4,https://mir-s3-cdn-cf.behance.net/projects/404/b31b8525044395.551eb45724c69.jpg,"[{'r': 254, 'g': 165, 'b': 26}]",12697793,DavidNeedham,1663,150,202,7131,514,16
53,25122313,Cordless Drill Concept,1317,Drawing,997,36,2,https://mir-s3-cdn-cf.behance.net/projects/404/86a66025122313.Y3JvcCwyODgwLDIyNTQsMTU2LDIwMQ.jpg,"[{'r': 206, 'g': 197, 'b': 185}]",1916939,OwenWhiting,2510,156,321,25455,988,2
54,27756311,Push - Cordless Drill,1565,Industrial Design,506,36,0,https://mir-s3-cdn-cf.behance.net/projects/404/3124a127756311.559d1b9051532.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",11945539,KaesarDesign,1695,454,127,33881,1884,21
55,34391211,Hammer Driver/Drill,1333,Industrial Design,772,36,1,https://mir-s3-cdn-cf.behance.net/projects/404/c5fdfc34391211.Y3JvcCw0MDQsMzE2LDY5LDA.jpg,"[{'r': 249, 'g': 249, 'b': 250}]",9782725,seyong,1798,245,98,2972,112,68
56,56314811,AEG Brushless Hammer Drill BSB 18 CBL,779,Industrial Design,396,36,4,https://mir-s3-cdn-cf.behance.net/projects/404/e1506d56314811.Y3JvcCwxNTQ1LDEyMDksOTUwLDE2Nw.jpg,"[{'r': 18, 'g': 17, 'b': 20}]",11312267,vincentchan46,1724,37,65,1234,112,3
57,5923521,BOSCH HAND DRILL,2530,Digital Photography,806,34,1,https://mir-s3-cdn-cf.behance.net/projects/404/5923521.5469d4595f63c.jpg,"[{'r': 143, 'g': 211, 'b': 200}]",669374,Tamilanbu_Murthi,2941,343,747,23833,1389,17
58,75244097,You Thrill Me When You Cordless Drill Me,270,Illustration,170,34,2,https://mir-s3-cdn-cf.behance.net/projects/404/5b9e4375244097.Y3JvcCwzMjAwLDI1MDIsMCwzODg.png,"[{'r': 158, 'g': 160, 'b': 162}]",3527845,jenkins44,2226,221,610,14280,2575,1756
59,24611129,Vill - A Powerful Drill Design,1676,Industrial Design,584,33,0,https://mir-s3-cdn-cf.behance.net/projects/404/7b97ed24611129.550a704259eb6.jpg,"[{'r': 253, 'g': 253, 'b': 253}]",5058107,bxftom,2075,24,55,3433,118,0
60,36562041,Level,1271,Engineering,696,32,0,https://mir-s3-cdn-cf.behance.net/projects/404/db6b7036562041.Y3JvcCwyNjQzLDIwNjUsMCw1Nzc.jpg,"[{'r': 90, 'g': 36, 'b': 30}]",2820163,tristancannan,2329,323,293,8104,435,13
61,2940931,Visual Communications,2773,Drawing,649,30,0,https://mir-s3-cdn-cf.behance.net/projects/404/2940931.545a72dda42c5.jpg,"[{'r': 251, 'g': 251, 'b': 252}]",876933,BettyHuang,2829,73,148,9348,232,9
62,55237479,MAC Tools 20v Max BL Spec Impact Driver & Impact Wrench,716,Industrial Design,728,30,0,https://mir-s3-cdn-cf.behance.net/projects/404/9ab95955237479.Y3JvcCw4NDUsNjYxLDExMCww.png,"[{'r': 1, 'g': 1, 'b': 1}]",2373033,Toycrayon,2407,87,118,3800,234,0
63,29461545,Cordless Drill Concept,1476,Industrial Design,541,29,3,https://mir-s3-cdn-cf.behance.net/projects/404/de8d2229461545.561173908abaa.jpg,"[{'r': 232, 'g': 232, 'b': 232}]",6122313,filipsdesign,1965,39,36,1055,63,9
64,50699589,Baker Hughes 3D Drill,938,Industrial Design,132,29,2,https://mir-s3-cdn-cf.behance.net/projects/404/18841d50699589.Y3JvcCwxMDA5LDc5MCwzMjksMA.jpg,"[{'r': 169, 'g': 188, 'b': 203}]",69410219,mhelvin2241df4,942,131,344,22999,2140,1057
65,15318407,Marker Rendering & Sketching,2044,Drawing,851,27,1,https://mir-s3-cdn-cf.behance.net/projects/404/e474b015318407.Y3JvcCw5ODgsNzczLDAsMTkwNg.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",5352221,mehmetmehmetalioglu,2044,74,1026,33862,2806,0
66,58762117,Drill Bird,706,Industrial Design,181,27,2,https://mir-s3-cdn-cf.behance.net/projects/404/98e0af58762117.Y3JvcCw1MjczLDQxMjgsMjQ3LDA.jpg,"[{'r': 214, 'g': 214, 'b': 214}]",5296275,yasinunlusoy,2050,589,99,2465,244,2
67,20043709,Industrial desing. Drilling rigs,1850,Automotive Design,269,25,2,https://mir-s3-cdn-cf.behance.net/projects/404/20043709.54244ddef1893.jpg,"[{'r': 230, 'g': 234, 'b': 232}]",1266649,airarchitects,2678,2232,2315,58168,5601,145
68,21017191,Driller VFX,1811,Industrial Design,302,25,6,https://mir-s3-cdn-cf.behance.net/projects/404/21017191.54580b358be1e.jpg,"[{'r': 237, 'g': 237, 'b': 236}]",1216271,SALAH_DESIGN,2695,116,152,4685,270,208
69,7130777,Shimano's Pro-Tools,2440,Industrial Design,582,25,3,https://mir-s3-cdn-cf.behance.net/projects/404/7130777.54704570201dd.jpg,"[{'r': 254, 'g': 253, 'b': 254}]",2065035,kev-design,2470,55,81,4291,134,9
70,79616765,Bosch PS11 12V Angle Drill,172,Industrial Design,278,25,0,https://mir-s3-cdn-cf.behance.net/projects/404/d4e7c479616765.Y3JvcCwzNDUxLDI3MDAsMTE3MCww.jpg,"[{'r': 213, 'g': 204, 'b': 207}]",103740239,David-Mucci,738,9,272,6110,662,0
71,1324939,Guild Fine Power Tools,3098,Product Design,2927,24,1,https://mir-s3-cdn-cf.behance.net/projects/404/1324939.544a1d8e476c8.jpg,"[{'r': 182, 'g': 182, 'b': 182}]",136619,brianjeffcock,3597,178,85,9550,167,9
72,18321299,Photo-realistic drill illustration,1925,Digital Art,487,24,0,https://mir-s3-cdn-cf.behance.net/projects/404/18321299.548dc2d040445.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",6937521,MeyTremblay,1925,4,17,1730,64,0
73,15914455,Drill,2022,Industrial Design,426,23,0,https://mir-s3-cdn-cf.behance.net/projects/404/15914455.548a3e61e83b2.jpg,"[{'r': 43, 'g': 43, 'b': 43}]",2489941,michaelnowak,2388,139,3076,65844,7610,7
74,34572247,Cordless Rotary Hammer,1327,Industrial Design,626,23,0,https://mir-s3-cdn-cf.behance.net/projects/404/ae086134572247.Y3JvcCw0MDQsMzE2LDczLDA.jpg,"[{'r': 164, 'g': 162, 'b': 167}]",9782725,seyong,1798,245,98,2972,112,68
75,64006709,Ruchit gandhi,564,Industrial Design,292,23,0,https://mir-s3-cdn-cf.behance.net/projects/404/b7589f64006709.Y3JvcCw0NDk2LDM1MTksMzQ0LDA.png,"[{'r': 246, 'g': 246, 'b': 246}]",30990985,rjgmech3922,1302,11,17,577,75,2
76,16640255,Variable-Angle Drill (2014 Senior Thesis),1987,Branding,723,22,2,https://mir-s3-cdn-cf.behance.net/projects/404/16640255.548b4ab619442.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",3973821,KPology,2180,444,336,10823,574,39
77,26666705,Design and visualization of a cordless drill,1605,Computer Animation,310,22,1,https://mir-s3-cdn-cf.behance.net/projects/404/7a059f26666705.556876dfb0819.jpg,"[{'r': 15, 'g': 13, 'b': 14}]",14177785,RocketStudio3d,1605,1,7,309,22,0
78,35042045,Iron Drill - A drilling machine for Iron Man.,1314,Drawing,565,22,0,https://mir-s3-cdn-cf.behance.net/projects/404/3583e635042045.Y3JvcCwzMTY5LDI0NzksMjQzLDA.jpg,"[{'r': 5, 'g': 7, 'b': 14}]",27184396,MatiasPenttila,1354,1,10,1011,32,0
79,47425137,DeWalt Drill driver,1009,Branding,228,22,3,https://mir-s3-cdn-cf.behance.net/projects/404/de07e047425137.Y3JvcCwxMjI1LDk1OCwwLDM5.jpg,"[{'r': 41, 'g': 43, 'b': 51}]",60978159,galiskanded446,1009,0,33,514,52,0
80,27496549,Absolut Hookah,1574,Art Direction,554,21,2,https://mir-s3-cdn-cf.behance.net/projects/404/169e0727496549.55904b79a2fd1.jpg,"[{'r': 218, 'g': 204, 'b': 163}]",4506777,ShreyanshGupta,2125,106,287,15228,1057,71
81,62788727,Product Design / Drill Concept Sketches Series,595,Industrial Design,463,21,0,https://a5.behance.net/54e1c59327a738f2fc6d1725d9da6fd503f588c2/img/covers/404-blocked.png,"[{'r': 91, 'g': 93, 'b': 96}]",26775327,irfanciftci,1360,121,1033,24358,1083,4
82,63957601,pocket hand drill,565,Industrial Design,93,21,2,https://mir-s3-cdn-cf.behance.net/projects/404/d1ddbe63957601.Y3JvcCw0NjA3LDM2MDYsNDU1LDA.png,"[{'r': 240, 'g': 240, 'b': 240}]",30990985,rjgmech3922,1302,11,17,577,75,2
83,67122843,STIHL Screwdriver,483,Industrial Design,156,21,1,https://mir-s3-cdn-cf.behance.net/projects/404/6b5ade67122843.Y3JvcCwxNDM4LDExMjUsMjEzLDA.png,"[{'r': 253, 'g': 253, 'b': 253}]",111628701,pessanhavrsa,706,10,9,395,47,1
84,11991087,Taladro / Drill,2172,Industrial Design,652,20,1,https://mir-s3-cdn-cf.behance.net/projects/404/11991087.54822b3e9b734.jpg,"[{'r': 101, 'g': 101, 'b': 102}]",2154865,carlosmbernalm,2452,149,56,4596,227,22
85,61281595,"3D Modeling ""Drill Bit""",632,Character Design,120,20,2,https://mir-s3-cdn-cf.behance.net/projects/404/174a2861281595.Y3JvcCwxMTIxLDg3NywxNDEsMA.jpg,"[{'r': 138, 'g': 138, 'b': 138}]",35581371,ChelaGiraldo,1241,85,55,3360,356,44
86,83325563,"Screwdriver ""løse""",83,Industrial Design,217,20,0,https://mir-s3-cdn-cf.behance.net/projects/404/1c0f6983325563.Y3JvcCw2NjEsNTE3LDYzMSwyMzc.jpg,"[{'r': 174, 'g': 174, 'b': 174}]",114971749,mariashcherbakova,691,24,7,541,51,0
87,11142755,Cordless drill redesign (2012),2214,Industrial Design,877,19,5,https://mir-s3-cdn-cf.behance.net/projects/404/11142755.5480f8f0913b7.jpg,"[{'r': 255, 'g': 253, 'b': 236}]",2288639,FernanddeWolf,2425,138,63,4345,190,17
88,22590699,"On/Under The Surface: Robertson, Kyle",1745,Industrial Design,384,19,0,https://mir-s3-cdn-cf.behance.net/projects/404/22590699.54af195924041.jpg,"[{'r': 88, 'g': 86, 'b': 87}]",10333711,kylejohnrobertson,1771,31,31,1863,62,0
89,34238065,Sketches,1337,Industrial Design,301,19,0,https://mir-s3-cdn-cf.behance.net/projects/404/a5e99634238065.Y3JvcCw0OTAwLDM4MzMsMjI1Niww.jpg,"[{'r': 253, 'g': 253, 'b': 253}]",8235227,HJHan,1845,52,57,2622,193,0
90,47075723,Cordless Drill Packing Design 2017,1017,Industrial Design,336,19,0,https://mir-s3-cdn-cf.behance.net/projects/404/4dbe8f47075723.Y3JvcCw1MjYsNDExLDMyMywxNTM.jpg,"[{'r': 17, 'g': 17, 'b': 19}]",153838,FKAYA,3524,650,386,31439,2898,95
91,13415387,Miele Power Drill Concept,2120,Industrial Design,1063,18,0,https://mir-s3-cdn-cf.behance.net/projects/404/13415387.54840ec94edd9.jpg,"[{'r': 101, 'g': 97, 'b': 105}]",715322,valinoti,2916,46,18,1169,21,1
92,17966167,MUUUV!,1940,Automotive Design,401,18,1,https://mir-s3-cdn-cf.behance.net/projects/404/17966167.548d3bb779956.jpg,"[{'r': 44, 'g': 44, 'b': 44}]",6566495,IrinaCasal,1942,9,36,3897,140,0
93,23643393,Sketching,1710,Drawing,192,18,0,https://mir-s3-cdn-cf.behance.net/projects/404/f4101423643393.Y3JvcCwxNDAzLDEwOTgsMCwzNA.jpg,"[{'r': 81, 'g': 170, 'b': 170}]",11477867,DemianE,1716,106,51,1850,184,18
94,26233497,Svito,1618,Industrial Design,218,18,1,https://mir-s3-cdn-cf.behance.net/projects/404/601d1a26233497.55550a54bf7cc.png,"[{'r': 208, 'g': 205, 'b': 205}]",6628049,ovvadias,1940,85,134,7782,385,3
95,4835179,Hello Kitty Hand Drill,2621,Industrial Design,918,18,1,https://mir-s3-cdn-cf.behance.net/projects/404/4835179.54642e4abe156.jpg,"[{'r': 208, 'g': 254, 'b': 255}]",1473009,tombalko,2623,1654,448,61252,1942,75
96,15042023,KOBRA - Electric Drill,2055,Industrial Design,552,17,0,https://mir-s3-cdn-cf.behance.net/projects/404/15042023.5489003809e0c.jpg,"[{'r': 249, 'g': 252, 'b': 253}]",4784451,erichsl,2096,25,40,2237,66,0
97,32500529,Design-lapse : Matrix,1387,Industrial Design,395,17,0,https://mir-s3-cdn-cf.behance.net/projects/404/9da08932500529.Y3JvcCwyMTQzLDE2NzYsNDY3LDYw.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",510828,ChrisLaVigna,3040,159,151,7400,407,14
98,6553021,here's to jay adams skateboard,2477,Industrial Design,284,17,0,https://mir-s3-cdn-cf.behance.net/projects/404/6553021.546d2bccc5803.jpg,"[{'r': 14, 'g': 14, 'b': 3}]",929089,que_nais,2808,656,1008,54952,3931,10
99,72406427,Compact Blower Powered by Drill,344,Industrial Design,88,17,1,https://mir-s3-cdn-cf.behance.net/projects/404/32a00372406427.Y3JvcCw0MDczLDMxODYsNDIzLDIyMQ.jpg,"[{'r': 1, 'g': 19, 'b': 53}]",46139249,rewalters,1132,73,37,1013,113,0
